"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1657","209523_at","TAF2","6873","TATA-box binding protein associated factor 2",0.535608116445247,7.92088082763619,2.41652211697461,0.0219747922235548,0.0344160761036583,-3.92179902655482
"1658","209526_s_at","HDGFL3","50810","HDGF like 3",0.456360108757198,7.30845643783659,1.65802641514016,0.107754212537398,0.139693065668258,-5.29191737811341
"1659","209529_at","PLPP2","8612","phospholipid phosphatase 2",0.621206429912428,9.38225274406322,2.40709357903707,0.0224533294648636,0.0350064226599004,-3.94107276735001
"1660","209541_at","IGF1","3479","insulin like growth factor 1",-0.758366305022017,6.87002264613014,-4.31654233317617,0.000159478680297815,0.000802830174681048,0.694224741565088
"1661","209545_s_at","RIPK2","8767","receptor interacting serine/threonine kinase 2",0.771186717526092,8.57011389462999,3.66885603727515,0.000942240357299013,0.00273841363447445,-1.00197450112513
"1662","209550_at","NDN","4692","necdin, MAGE family member",-1.04579921598667,8.13396865991523,-4.30954999778766,0.000162613693205075,0.00080891705861469,0.675532556933565
"1663","209555_s_at","CD36","948","CD36 molecule",-0.706175861098791,5.99285246064079,-3.45397099760954,0.00167126857761408,0.00419304519351235,-1.54390262118069
"1664","209565_at","RNF113A","7737","ring finger protein 113A",0.431978121619535,8.97193183687603,2.14082421045063,0.0405498931657826,0.0588694844134325,-4.46368630674415
"1665","209567_at","RRS1","23212","ribosome biogenesis regulator 1 homolog",0.835064289621558,9.51607128404078,4.13814080384548,0.000261642005384052,0.00109587547350033,0.219478628686657
"1666","209572_s_at","EED","8726","embryonic ectoderm development",0.351084458531904,8.21813030058296,1.89941892706503,0.0671809508995839,0.0921398181068597,-4.89838503463158
"1667","209575_at","IL10RB","3588","interleukin 10 receptor subunit beta",-1.39559990258464,8.01882847940119,-5.77280951166202,2.65364932556079e-06,6.59567799604576e-05,4.65403042147347
"1668","209576_at","GNAI1","2770","G protein subunit alpha i1",-0.625157499811059,5.71842848933406,-2.87406430398468,0.00738644819139385,0.0136585425411523,-2.930482980992
"1669","209581_at","PLAAT3","11145","phospholipase A and acyltransferase 3",1.18109992579229,8.58379779416972,3.77776953566734,0.000702164482145753,0.00222411854865575,-0.722698064038307
"1670","209583_s_at","CD200","4345","CD200 molecule",-0.0333739303861691,7.61146373452833,-0.156517847909212,0.876675457850348,0.893091522599845,-6.61402635409388
"1671","209591_s_at","BMP7","655","bone morphogenetic protein 7",0.526881508880887,7.30034180140753,1.72175247016642,0.0954321595771958,0.125449396714237,-5.19223477172361
"1672","209600_s_at","ACOX1","51","acyl-CoA oxidase 1",-1.34761882676819,8.39999302407202,-4.55837729539511,8.1128250252282e-05,0.000511423723185639,1.34427128662345
"1673","209605_at","TST","7263","thiosulfate sulfurtransferase",-1.59332781495421,11.2080413670953,-5.59179657380098,4.41273729469436e-06,9.06218433830941e-05,4.16058647788448
"1674","209606_at","CYTIP","9595","cytohesin 1 interacting protein",-0.700813036545104,6.12075952624306,-3.6764883224886,0.000923089199376098,0.00269792611429338,-0.982498529232485
"1675","209610_s_at","SLC1A4","6509","solute carrier family 1 member 4",0.962581975517191,8.27531347338401,4.08068511280892,0.000306625204283906,0.00121744754300309,0.0676310974698762
"1676","209612_s_at","ADH1B","125","alcohol dehydrogenase 1B (class I), beta polypeptide",-2.96363360541266,8.06390084990551,-7.5218931859664,2.21963441079067e-08,4.00082041646823e-06,9.29517256176003
"1677","209616_s_at","CES1","1066","carboxylesterase 1",-0.426888202714585,8.27905772854329,-1.34449750889123,0.188885603921972,0.228534630418274,-5.73560672432603
"1678","209619_at","CD74","972","CD74 molecule",-0.350155507594499,11.5563370436632,-1.21745213704474,0.232940659940032,0.274870153982367,-5.89213680471145
"1679","209621_s_at","PDLIM3","27295","PDZ and LIM domain 3",-0.836765750806622,8.99691645512471,-2.54737495209603,0.0162298465050762,0.0266430672378196,-3.64922772465538
"1680","209624_s_at","MCCC2","64087","methylcrotonoyl-CoA carboxylase 2",0.771764265437067,7.81920925544027,3.67029061463019,0.000938611427266345,0.00273042592490895,-0.998314887599146
"1681","209627_s_at","OSBPL3","26031","oxysterol binding protein like 3",1.09339479507184,7.92658871682008,3.87694665963459,0.000536193843999922,0.00182117974835023,-0.465999742974319
"1682","209629_s_at","NXT2","55916","nuclear transport factor 2 like export factor 2",0.340209185195634,6.40682530056441,1.48861814170204,0.147045992243165,0.182981389223938,-5.54153871880848
"1683","209641_s_at","ABCC3","8714","ATP binding cassette subfamily C member 3",-0.40497373440596,10.3007634916108,-1.7117049198646,0.0972925132757309,0.127786566568421,-5.20815634264092
"1684","209642_at","BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase",1.13816380818335,6.90776799184533,4.89087137328139,3.18463657864125e-05,0.00029835522750352,2.24650929404185
"1685","209645_s_at","ALDH1B1","219","aldehyde dehydrogenase 1 family member B1",0.758124833797755,8.51959836581817,3.39652288735826,0.00194449108701166,0.00469615799129531,-1.68652459286438
"1686","209651_at","TGFB1I1","7041","transforming growth factor beta 1 induced transcript 1",-0.676344912102664,9.15726880008031,-2.28262649092163,0.0297249005798252,0.0449424264739337,-4.19069105325655
"1687","209653_at","KPNA4","3840","karyopherin subunit alpha 4",0.374296273391349,8.15285341611109,1.59844868771357,0.120444229757409,0.153702698138982,-5.38228553687461
"1688","209656_s_at","TMEM47","83604","transmembrane protein 47",-0.575179999253518,7.61342060402828,-1.82333376638347,0.078251159480654,0.105054745363313,-5.02704157356125
"1689","209662_at","CETN3","1070","centrin 3",0.233042994932434,6.76263987531278,0.975627070166451,0.337066361980655,0.383998085415875,-6.15075627273716
"1690","209668_x_at","CES2","8824","carboxylesterase 2",-1.35750625818195,11.6210762105441,-4.94107098711424,2.76435249375545e-05,0.000270825096098327,2.38330121686611
"1691","209681_at","SLC19A2","10560","solute carrier family 19 member 2",0.31858089605648,7.01471397773221,1.52503232848884,0.137745512080671,0.172576144427539,-5.48980776618869
"1692","209685_s_at","PRKCB","5579","protein kinase C beta",-1.42875605333926,7.98815070667505,-5.95602356087672,1.58862419095098e-06,4.87754813479109e-05,5.15204402784174
"1693","209687_at","CXCL12","6387","C-X-C motif chemokine ligand 12",-2.85980279082767,7.95892081539492,-8.20868671898047,3.71478940173379e-09,1.2109921596247e-06,11.022825710092
"1694","209692_at","EYA2","2139","EYA transcriptional coactivator and phosphatase 2",-0.819322412677517,6.8059315631376,-3.42933803282143,0.00178355256843286,0.00440252707660799,-1.60518092779593
"1695","209699_x_at","AKR1C2","1646","aldo-keto reductase family 1 member C2",-0.643438841966184,9.5386551391409,-2.358533634158,0.0250719504699726,0.0384891675284084,-4.0395345991347
"1696","209711_at","SLC35D1","23169","solute carrier family 35 member D1",-1.03078054171916,9.72066747491328,-5.54467716240696,5.03844324330185e-06,9.72599290715436e-05,4.03196829021703
"1697","209714_s_at","CDKN3","1033","cyclin dependent kinase inhibitor 3",1.45477479159419,8.20170695348872,4.52441525157638,8.92301207735284e-05,0.000543620048170357,1.25260395718494
"1698","209723_at","SERPINB9","5272","serpin family B member 9",0.542788532589543,8.04972581974828,2.07247853121304,0.0469270865607362,0.0669677383455328,-4.59071191083443
"1699","209725_at","UTP20","27340","UTP20 small subunit processome component",0.65261761526596,7.52980683784985,3.23148775199502,0.00299001657804566,0.00662762073518197,-2.09033369032423
"1700","209728_at","HLA-DRB4","3126","major histocompatibility complex, class II, DR beta 4",-0.347354641685424,9.41921588296068,-0.7224080846512,0.475648606750766,0.522119054702346,-6.36377092810038
"1701","209734_at","NCKAP1L","3071","NCK associated protein 1 like",-0.542841183640077,8.09387671215517,-3.04588577305108,0.00480649884897785,0.00957901859298221,-2.53293748492509
"1702","209735_at","ABCG2","9429","ATP binding cassette subfamily G member 2 (Junior blood group)",-3.5369433344516,8.4415294275476,-7.2020310802869,5.20358749567013e-08,7.0157934017709e-06,8.46985255951765
"1703","209737_at","MAGI2","9863","membrane associated guanylate kinase, WW and PDZ domain containing 2",-0.576883657254998,6.18533712177794,-3.13448449700421,0.0038368912385307,0.00806657608859911,-2.32327018804021
"1704","209749_s_at","ACE","1636","angiotensin I converting enzyme",0.15050706675137,7.31859766204546,0.739796634325042,0.465184802648888,0.512083093011786,-6.35108990528342
"1705","209752_at","REG1A","5967","regenerating family member 1 alpha",1.8090588458869,7.60791808022068,2.71782020536417,0.0108190829317396,0.0188588961052977,-3.28068676048577
"1706","209761_s_at","SP110","3431","SP110 nuclear body protein",-0.154425990279396,8.22201252864649,-0.739854908529475,0.465149962769047,0.512083093011786,-6.35104691863343
"1707","209763_at","CHRDL1","91851","chordin like 1",-2.05462917946628,7.34525245566454,-6.55099935601484,3.05059056124085e-07,1.97286908906042e-05,6.75413379634633
"1708","209772_s_at","CD24","100133941","CD24 molecule",0.277431703395587,11.4751327951778,0.986279503899162,0.331899488634215,0.378668253956844,-6.14047964656676
"1709","209774_x_at","CXCL2","2920","C-X-C motif chemokine ligand 2",2.1003624000107,8.66252990908561,4.20380106972086,0.000218149121227582,0.00096778315440162,0.393661709454584
"1710","209781_s_at","KHDRBS3","10656","KH RNA binding domain containing, signal transduction associated 3",0.56648127867492,7.793344217184,2.3702188361886,0.0244175969900126,0.0376494275109607,-4.01596521908572
"1711","209784_s_at","JAG2","3714","jagged canonical Notch ligand 2",0.998496889878652,9.40563483740809,5.13701433848307,1.59041174024027e-05,0.000183590898006684,2.9180820079761
"1712","209787_s_at","HMGN4","10473","high mobility group nucleosomal binding domain 4",0.256792015158231,8.86271637836357,1.24323276004847,0.22342937085251,0.264852629592368,-5.86149940410067
"1713","209791_at","PADI2","11240","peptidyl arginine deiminase 2",-2.5969921350137,10.1601790973044,-6.54247353501669,3.12294008948354e-07,1.97637494234458e-05,6.73137955251769
"1714","209792_s_at","KLK10","5655","kallikrein related peptidase 10",2.0151481508713,8.82525457238255,5.47509649095523,6.12907894200768e-06,0.000105759363571587,3.84194634431645
"1715","209796_s_at","CNPY2","10330","canopy FGF signaling regulator 2",0.895064101755693,8.56338175811954,3.55307605149257,0.00128471614350565,0.00341761236457435,-1.29555541929394
"1716","209803_s_at","PHLDA2","7262","pleckstrin homology like domain family A member 2",0.904882680886848,8.58957647775693,3.61211746579545,0.00109723083678926,0.00305132974963908,-1.14629029128485
"1717","209815_at","PTCH1","5727","patched 1",-0.504464748012683,8.82676086197961,-1.86255264710253,0.072363740875824,0.0981627123604245,-4.96124207574103
"1718","209817_at","PPP3CB","5532","protein phosphatase 3 catalytic subunit beta",0.390035542636086,7.30496949230012,2.22217180682136,0.0339739565297784,0.0503841411759171,-4.30860237385458
"1719","209822_s_at","VLDLR","7436","very low density lipoprotein receptor",-0.762192220968521,6.64462311389384,-3.8642443754118,0.000555088688112003,0.00187304681374899,-0.498996673411728
"1720","209827_s_at","IL16","3603","interleukin 16",-0.728612964287661,8.42760894601599,-4.33008117077835,0.000153577256184754,0.000779448562076797,0.730435461202271
"1721","209832_s_at","CDT1","81620","chromatin licensing and DNA replication factor 1",0.881964092342514,7.38421329200626,4.46213749369069,0.000106224805937462,0.000618017116720584,1.08480783798581
"1722","209835_x_at","CD44","960","CD44 molecule (Indian blood group)",1.69146560537759,9.37448040253031,7.54565501998656,2.08449607161418e-08,4.00082041646823e-06,9.35597849279563
"1723","209849_s_at","RAD51C","5889","RAD51 paralog C",0.73029484997248,8.08599138869712,3.10073797968199,0.00418190132252313,0.00863387217120122,-2.40348819399348
"1724","209853_s_at","PSME3","10197","proteasome activator subunit 3",0.913554239661907,8.31164583011889,3.99739499087168,0.000385612040202107,0.00143072392276194,-0.151474964170998
"1725","209861_s_at","METAP2","10988","methionyl aminopeptidase 2",0.67600820044021,9.27858534862082,3.59286335821246,0.00115524824527,0.00316647596856182,-1.19507127875568
"1726","209868_s_at","RBMS1","5937","RNA binding motif single stranded interacting protein 1",-0.177201171870639,8.59476671369407,-0.580844091333268,0.565692350946936,0.608256581236632,-6.45611091615731
"1727","209869_at","ADRA2A","150","adrenoceptor alpha 2A",-1.05474977069442,8.39687902365992,-3.00151347055485,0.00537562897345111,0.0105371842267205,-2.63677989552448
"1728","209872_s_at","PKP3","11187","plakophilin 3",0.374523581129035,8.34701749739469,1.16286407767173,0.254069272583652,0.298096411003369,-5.9550868997089
"1729","209875_s_at","SPP1","6696","secreted phosphoprotein 1",2.25479069851376,8.14033954163801,4.21059969773426,0.000214075011556665,0.000956454649647938,0.411734905324341
"1730","209878_s_at","RELA","5970","RELA proto-oncogene, NF-kB subunit",0.369560510324904,8.5482538195949,1.75496557154536,0.0894943134068202,0.118497807802967,-5.13906489557377
"1731","209892_at","FUT4","2526","fucosyltransferase 4",0.46426937798036,9.36698028886956,1.92862896085733,0.0633054141599442,0.0872877231258279,-4.84789968327396
"1732","209896_s_at","PTPN11","5781","protein tyrosine phosphatase non-receptor type 11",0.982872329413475,8.74952236561908,2.40727739596754,0.0224439097543824,0.0350064226599004,-3.94069749168752
"1733","209897_s_at","SLIT2","9353","slit guidance ligand 2",-0.543635221999461,7.44250109956823,-2.59261035061003,0.0145906306864303,0.0243779880164981,-3.55286218835782
"1734","209899_s_at","PUF60","22827","poly(U) binding splicing factor 60",0.398121231665476,10.4717219201244,2.24102172181216,0.0325939055381241,0.0484998565612874,-4.27207693711759
"1735","209903_s_at","ATR","545","ATR serine/threonine kinase",0.634910921076183,7.99496631077719,2.41496804008559,0.0220530211831811,0.0345149130215409,-3.92497932047737
"1736","209904_at","TNNC1","7134","troponin C1, slow skeletal and cardiac type",0.278576062355542,6.06652016467206,1.39575820725767,0.173052469792538,0.211222947130665,-5.66855789634444
"1737","209911_x_at","H2BC5","3017","H2B clustered histone 5",-1.18267914147867,9.68644772944847,-4.37417447277644,0.000135813449270559,0.000713826281674584,0.848528173059055
"1738","209917_s_at","TP53TG1","11257","TP53 target 1",-0.621018271363667,7.94522126239831,-2.61525265825032,0.0138289769806407,0.023306335661395,-3.50422819978283
"1739","209921_at","SLC7A11","23657","solute carrier family 7 member 11",1.48420975430249,7.2170346325706,4.55790948798876,8.1234733547705e-05,0.000511423723185639,1.34300788000526
"1740","209941_at","RIPK1","8737","receptor interacting serine/threonine kinase 1",-0.343361200718249,8.46120843057541,-1.65143891732504,0.109100353066639,0.141038077676706,-5.30204467408334
"1741","209948_at","KCNMB1","3779","potassium calcium-activated channel subfamily M regulatory beta subunit 1",-0.944525046122422,8.57912787243858,-2.49605707346009,0.0182943164721997,0.0294551793251772,-3.75723845399169
"1742","209950_s_at","VILL","50853","villin like",-1.34673522748738,9.49583472418337,-4.80316016260419,4.07742055090576e-05,0.000338077035517614,2.00779479146266
"1743","209955_s_at","FAP","2191","fibroblast activation protein alpha",1.14372692160308,7.17965045284191,4.34631721627632,0.000146784042613687,0.000756108498579808,0.773891191886508
"1744","209969_s_at","STAT1","6772","signal transducer and activator of transcription 1",0.239145271989521,9.25691709613038,0.970278920477274,0.339680821319002,0.386692447470714,-6.15587630532233
"1745","209992_at","PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",-0.683870061707036,7.50337251715975,-3.54936469326447,0.00129748609611785,0.00343595592148714,-1.30490632124198
"1746","209993_at","ABCB1","5243","ATP binding cassette subfamily B member 1",-2.04954015856399,8.81915853603554,-5.57750716351483,4.5937632120392e-06,9.25016864969712e-05,4.12158788345341
"1747","209995_s_at","TCL1A","8115","T cell leukemia/lymphoma 1A",-1.00621988759942,7.8659075039652,-3.2904137731147,0.00256634318851851,0.00589475942377257,-1.9471995050852
"1748","210002_at","GATA6","2627","GATA binding protein 6",0.16811731958656,7.53739643698216,0.720738820497917,0.476660200359015,0.523044331674913,-6.36497297156043
"1749","210012_s_at","EWSR1","2130","EWS RNA binding protein 1",0.197893571317714,5.58076578768839,0.977093407891373,0.336351918694226,0.383465919070146,-6.14934787128681
"1750","210021_s_at","CCNO","10309","cyclin O",0.641267646214398,6.83272516287245,3.19838665034835,0.00325660342831343,0.00710677496917661,-2.17020415615356
"1751","210027_s_at","APEX1","328","apurinic/apyrimidinic endodeoxyribonuclease 1",0.686679787499932,10.7566682268223,3.64793970966573,0.000996725696661555,0.00283824277809686,-1.05527261017785
"1752","210031_at","CD247","919","CD247 molecule",-0.644145517549782,7.15429208930177,-3.32537005376653,0.00234290984918427,0.00548743462410909,-1.86173058661815
"1753","210036_s_at","KCNH2","3757","potassium voltage-gated channel subfamily H member 2",-0.113741297306815,8.63644123002183,-0.496894441657008,0.622892475312799,0.659921272956949,-6.50160391396607
"1754","210042_s_at","CTSZ","1522","cathepsin Z",-0.226319231128335,7.80452464269417,-1.04078714255197,0.306306055678917,0.352189498947098,-6.08626575002086
"1755","210046_s_at","IDH2","3418","isocitrate dehydrogenase (NADP(+)) 2",0.59842106215191,10.2536228545867,2.48931947615592,0.0185826198242559,0.0298264513845847,-3.7713139015601
"1756","210052_s_at","TPX2","22974","TPX2 microtubule nucleation factor",2.10305605769065,8.98051063770852,5.46381557297445,6.32700259298309e-06,0.000107802390334289,3.81112995845637
"1757","210072_at","CCL19","6363","C-C motif chemokine ligand 19",-1.69900410498116,7.31646948227289,-6.03940275152986,1.25865084553458e-06,4.06570445000286e-05,5.37808271344273
"1758","210097_s_at","NOL7","51406","nucleolar protein 7",0.691242642732979,8.7009066595991,3.03405985910559,0.00495231886010448,0.00983171625171832,-2.5606906535297
"1759","210103_s_at","FOXA2","3170","forkhead box A2",0.626414867719479,8.98993566774742,2.78550401833005,0.00918058571457732,0.0164086434010976,-3.13037027927193
"1760","210107_at","CLCA1","1179","chloride channel accessory 1",-2.65111710471559,9.80251696171832,-4.39571773893141,0.000127888812410498,0.000693081625431972,0.906313218267133
"1761","210108_at","CACNA1D","776","calcium voltage-gated channel subunit alpha1 D",0.61387357067765,6.61275694795154,2.17424305064949,0.0377220545574391,0.0551513866961899,-4.40048009647707
"1762","210117_at","SPAG1","6674","sperm associated antigen 1",-0.0341736591248214,7.04405923915877,-0.108089081721303,0.914646119926075,0.925691128554425,-6.62052973994957
"1763","210125_s_at","BANF1","8815","barrier to autointegration factor 1",0.655652006050548,10.9801852633549,3.4013315235516,0.00192006135551348,0.00464439178116014,-1.67462564999424
"1764","210136_at","MBP","4155","myelin basic protein",-0.689128254682412,8.65829437011009,-2.78029063264564,0.00929802281423678,0.0165803155531617,-3.14202532100275
"1765","210139_s_at","PMP22","5376","peripheral myelin protein 22",-0.375078958737614,9.86480040268303,-1.3112975309148,0.199724754169009,0.239779169229373,-5.77784820417443
"1766","210150_s_at","LAMA5","3911","laminin subunit alpha 5",0.220720803932242,9.13371015522707,0.82147270544376,0.417870392000814,0.466120894098749,-6.28765203915585
"1767","210154_at","ME2","4200","malic enzyme 2",-0.367273185541628,8.00934640865417,-1.32640665022729,0.19473408097622,0.234786308362076,-5.75874048416665
"1768","210174_at","NR5A2","2494","nuclear receptor subfamily 5 group A member 2",-1.63784539552127,6.73997178036861,-6.09511080478257,1.07760150155748e-06,3.84096811072383e-05,5.52886597938743
"1769","210178_x_at","SRSF10","10772","serine and arginine rich splicing factor 10",0.728055403416681,8.70694176749293,2.73519501400781,0.0103741993404058,0.0181856371704909,-3.24230762624893
"1770","210186_s_at","FKBP1A","2280","FKBP prolyl isomerase 1A",0.231638064812181,9.50954570031485,0.884527722384181,0.383459544558323,0.431618166125357,-6.23434586524257
"1771","210198_s_at","PLP1","5354","proteolipid protein 1",-0.871001657449203,5.98950542646775,-4.74545204989011,4.79662586836774e-05,0.000376526872980546,1.85097690676873
"1772","210205_at","B3GALT4","8705","beta-1,3-galactosyltransferase 4",-0.835805004609373,9.1953651351064,-4.24983931750044,0.000191984839337772,0.000896603895762699,0.516180846951976
"1773","210206_s_at","DDX11","1663","DEAD/H-box helicase 11",0.84245436170489,7.0435423446071,3.67471271427121,0.000927510528782809,0.00270574802422906,-0.987030816840894
"1774","210213_s_at","EIF6","3692","eukaryotic translation initiation factor 6",0.540745988570466,10.8968017761551,2.20827324033114,0.0350248768587081,0.0516471969573803,-4.33539298806883
"1775","210235_s_at","PPFIA1","8500","PTPRF interacting protein alpha 1",0.289581540073155,7.8117178991492,1.14036409277874,0.263174709001975,0.30738409514694,-5.98026748612191
"1776","210250_x_at","ADSL","158","adenylosuccinate lyase",0.509792579921358,9.07924133680291,2.04733258474055,0.049487697310115,0.0702661856037851,-4.63667714170991
"1777","210264_at","GPR35","2859","G protein-coupled receptor 35",0.284697487203147,9.50055714987848,1.3984505613853,0.172250558484018,0.210460591748992,-5.66497545832491
"1778","210279_at","GPR18","2841","G protein-coupled receptor 18",-0.90688618602979,6.13349542767654,-3.50620621223935,0.00145531250565218,0.0037607700666895,-1.4133604075248
"1779","210285_x_at","WTAP","9589","WT1 associated protein",0.339910365479374,8.50267999899291,1.4899884861706,0.146687075961561,0.182681374520803,-5.53961139157752
"1780","210293_s_at","SEC23B","10483","SEC23 homolog B, coat complex II component",0.71217266047682,6.88288178970591,3.20449594518217,0.00320574785460397,0.0070354027580516,-2.15549234892063
"1781","210301_at","XDH","7498","xanthine dehydrogenase",-0.927621826280246,8.88858045473639,-3.17507681640757,0.00345782096440845,0.00743599362734439,-2.22621254099468
"1782","210302_s_at","MAB21L2","10586","mab-21 like 2",-1.80037786463502,8.91516443174708,-3.33285651500862,0.0022975504248777,0.00540566231735115,-1.84337322121249
"1783","210314_x_at","TNFSF13","8741","TNF superfamily member 13",-0.424920659439126,9.49056451524767,-1.5041512617329,0.143018713196282,0.178614993806553,-5.5196029395925
"1784","210317_s_at","YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",0.972265546250744,8.80412890082856,1.96889206461913,0.0582823464990499,0.0812996042854506,-4.77733530359796
"1785","210337_s_at","ACLY","47","ATP citrate lyase",1.14838784170423,9.55405271674124,3.40133889292127,0.00192002414432052,0.00464439178116014,-1.67460740897935
"1786","210371_s_at","RBBP4","5928","RB binding protein 4, chromatin remodeling factor",0.826433134086892,8.75392113294093,3.56641567929884,0.00123981539337251,0.00332329657966659,-1.26191416823164
"1787","210377_at","ACSM3","6296","acyl-CoA synthetase medium chain family member 3",-0.421428944074139,8.12324459904766,-1.65139157911678,0.109110076861147,0.141038077676706,-5.30211732848466
"1788","210397_at","DEFB1","1672","defensin beta 1",-1.5047508020165,7.90158357631772,-5.89564306178334,1.88089039376908e-06,5.27471795459213e-05,4.98810565418243
"1789","210416_s_at","CHEK2","11200","checkpoint kinase 2",0.595709959381873,8.23629096138004,3.39754590165535,0.00193926881781876,0.00468719610604518,-1.68399375616771
"1790","210445_at","FABP6","2172","fatty acid binding protein 6",0.906495105864911,7.02592392902741,3.12430939689966,0.00393795072513844,0.00823993603148063,-2.34750270407365
"1791","210448_s_at","P2RX5","5026","purinergic receptor P2X 5",-0.724120868257425,8.08045903485485,-3.31130788030006,0.00243044829632571,0.00565402863233761,-1.8961619939876
"1792","210449_x_at","MAPK14","1432","mitogen-activated protein kinase 14",0.532141142142605,8.24120521599558,2.05386776979217,0.0488106396296771,0.0694320153631324,-4.62477156725825
"1793","210452_x_at","CYP4F2","8529","cytochrome P450 family 4 subfamily F member 2",0.0202240781624958,8.68179983257482,0.0626033623556917,0.950498411318612,0.956483955404075,-6.62447137137153
"1794","210473_s_at","ADGRA3","166647","adhesion G protein-coupled receptor A3",-0.80023952219733,9.58473481136122,-4.1014395561206,0.000289561210242602,0.00117223147906306,0.122418493810894
"1795","210511_s_at","INHBA","3624","inhibin subunit beta A",1.92695960325486,8.20773029822866,6.33574857329616,5.52387642196593e-07,2.76282915879296e-05,6.17769300531066
"1796","210517_s_at","AKAP12","9590","A-kinase anchoring protein 12",-0.619421640072,8.31924852177267,-2.00281008334789,0.0543243639294211,0.0764336899025113,-4.71702555716339
"1797","210538_s_at","BIRC3","330","baculoviral IAP repeat containing 3",-0.376806686241657,6.96417516157851,-1.5535413647731,0.130801453586142,0.164884271370174,-5.44856337226904
"1798","210541_s_at","TRIM27","5987","tripartite motif containing 27",1.2458246479708,8.71512139450853,4.61369067000723,6.94664272791627e-05,0.00047344041976414,1.49379539441851
"1799","210543_s_at","PRKDC","5591","protein kinase, DNA-activated, catalytic subunit",1.49817338806172,8.7318455372576,4.14136555086579,0.000259319424071229,0.00108815904471567,0.228017338590183
"1800","210547_x_at","ICA1","3382","islet cell autoantigen 1",0.847576642714142,9.3494667386284,4.39158794292515,0.000129371670777691,0.000694085728514915,0.895231654990458
"1801","210548_at","CCL23","6368","C-C motif chemokine ligand 23",-0.837416191761873,6.00288252084676,-3.4663076778883,0.00161763130906202,0.00410054316716956,-1.51314449281674
"1802","210608_s_at","FUT2","2524","fucosyltransferase 2",-0.427016423554232,9.10782073785133,-1.70122133470601,0.0992659728569769,0.129929472315573,-5.2246875208412
"1803","210609_s_at","TP53I3","9540","tumor protein p53 inducible protein 3",-1.27194633696809,10.0555838841407,-5.39520945434286,7.67666013112723e-06,0.000120839203383886,3.62367759679231
"1804","210621_s_at","RASA1","5921","RAS p21 protein activator 1",0.563881403940892,8.12562822360074,2.88509762119881,0.0071876114130511,0.0133545733923736,-2.90533330694947
"1805","210625_s_at","AKAP1","8165","A-kinase anchoring protein 1",0.173938163157924,9.77775224558694,0.626541509134083,0.535707955420258,0.581663294733271,-6.42843597620791
"1806","210667_s_at","GATD3A","8209","glutamine amidotransferase like class 1 domain containing 3A",-0.0768993944850163,7.8061565455551,-0.37574805079117,0.709753308918133,0.740062209467091,-6.55493680214226
"1807","210675_s_at","PTPRR","5801","protein tyrosine phosphatase receptor type R",-1.31710627322536,8.4909521091494,-4.60124720990634,7.19355962145604e-05,0.000478695888114489,1.46013448015465
"1808","210706_s_at","RNF24","11237","ring finger protein 24",0.319343543773245,7.92541354018107,1.6819457362776,0.102982034021245,0.134123178286385,-5.2548647318466
"1809","210707_x_at","DTX2P1-UPK3BP1-PMS2P11","441263","DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene",0.24585945024457,9.75076949661878,1.40152671130575,0.17133791248384,0.209510594090058,-5.66087494907811
"1810","210734_x_at","MAX","4149","MYC associated factor X",-0.174934625837739,8.36974799863151,-0.786738740595286,0.437617931325877,0.485355223548478,-6.31540791556225
"1811","210761_s_at","GRB7","2886","growth factor receptor bound protein 7",0.786274157469474,8.61352015492124,3.19467063179036,0.00328791316679108,0.00715496051243448,-2.17914613182281
"1812","210764_s_at","CCN1","3491","cellular communication network factor 1",0.0225874807720263,9.21262452708571,0.0641296173500221,0.949293262658858,0.955765716722441,-6.62437316057634
"1813","210774_s_at","NCOA4","8031","nuclear receptor coactivator 4",-0.744083253580332,11.306603944435,-3.99401012820055,0.000389212705807695,0.00143855613910568,-0.1603525229026
"1814","210788_s_at","DHRS7","51635","dehydrogenase/reductase 7",-0.410808765037263,9.77559393719887,-1.912106431284,0.0654730673364045,0.0899964458378503,-4.87653013636814
"1815","210790_s_at","SAR1A","56681","secretion associated Ras related GTPase 1A",0.303303559479525,7.2003940285679,1.45761960633124,0.155355004452367,0.192011107535588,-5.58472824260104
"1816","210793_s_at","NUP98","4928","nucleoporin 98",0.71031398382257,8.0699482759997,3.05138708384603,0.00474006354349229,0.00950157533831261,-2.52000795226872
"1817","210821_x_at","CENPA","1058","centromere protein A",0.790091285934837,8.37090857526674,4.47314965932385,0.000103002299022004,0.000602191298952343,1.11444878295618
"1818","210904_s_at","IL13RA1","3597","interleukin 13 receptor subunit alpha 1",0.529725415986646,8.04930623950211,1.92982769008248,0.0631505998404025,0.0871129938189894,-4.84581507715839
"1819","210910_s_at","POMZP3","22932","POM121 and ZP3 fusion",0.560255582795572,7.6574034022907,2.70764258182206,0.0110878896034598,0.0192409320986731,-3.3031003919271
