"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1740","209941_at","RIPK1","8737","receptor interacting serine/threonine kinase 1",-8.60012801380915,8.46120843057541,-27.1007067724729,1.27011763968869e-22,4.59583990743831e-22,40.3315915550659
"1741","209948_at","KCNMB1","3779","potassium calcium-activated channel subfamily M regulatory beta subunit 1",-8.92154856517358,8.57912787243858,-15.4470546232642,8.33069368328835e-16,9.37694414224217e-16,25.9722917140479
"1742","209950_s_at","VILL","50853","villin like",-10.7096939902438,9.49583472418337,-25.0257046930376,1.25078401263699e-21,3.23413483898124e-21,38.3510811460195
"1743","209955_s_at","FAP","2191","fibroblast activation protein alpha",-6.44785519048779,7.17965045284191,-16.053833598924,2.96465266273678e-16,3.41888728417507e-16,26.9615632665961
"1744","209969_s_at","STAT1","6772","signal transducer and activator of transcription 1",-9.18799346479052,9.25691709613038,-24.4241737277142,2.50751239931803e-21,5.94934655721898e-21,37.7395524534407
"1745","209992_at","PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",-8.10934194225716,7.50337251715975,-27.5757321629841,7.69706196610922e-23,3.03671617772324e-22,40.7586837667994
"1746","209993_at","ABCB1","5243","ATP binding cassette subfamily B member 1",-10.8864550532477,8.81915853603554,-19.4104048563004,1.63590938254777e-18,2.31465074775693e-18,31.863219780569
"1747","209995_s_at","TCL1A","8115","T cell leukemia/lymphoma 1A",-8.43074152834761,7.8659075039652,-18.0629133254968,1.1966573457403e-17,1.52961023460044e-17,30.0039404871431
"1748","210002_at","GATA6","2627","GATA binding protein 6",-7.15650885437185,7.53739643698216,-20.1016207968504,6.16844660179622e-19,9.26761284504364e-19,32.7660546250792
"1749","210012_s_at","EWSR1","2130","EWS RNA binding protein 1",-5.34663005913074,5.58076578768839,-17.2961299014608,3.92850448397392e-17,4.82467025932796e-17,28.8830542222961
"1750","210021_s_at","CCNO","10309","cyclin O",-6.64918184540478,6.83272516287245,-21.7282250585136,6.93900685399269e-20,1.20548236718383e-19,34.7662190864899
"1751","210027_s_at","APEX1","328","apurinic/apyrimidinic endodeoxyribonuclease 1",-10.297648267595,10.7566682268223,-35.8422980754781,3.75885748524323e-26,7.92939936172739e-25,46.9201508677363
"1752","210031_at","CD247","919","CD247 molecule",-7.61745419174715,7.15429208930177,-25.7650060792531,5.43101743756947e-22,1.5652030737828e-21,39.078989125307
"1753","210036_s_at","KCNH2","3757","potassium voltage-gated channel subfamily H member 2",-8.62067009232335,8.63644123002183,-24.6746722127642,1.87344613232017e-21,4.6254430384752e-21,37.9963653985742
"1754","210042_s_at","CTSZ","1522","cathepsin Z",-8.14662324744428,7.80452464269417,-24.5460998878646,2.17507899752403e-21,5.25305293716667e-21,37.8649396190597
"1755","210046_s_at","IDH2","3418","isocitrate dehydrogenase (NADP(+)) 2",-9.36729845200853,10.2536228545867,-25.5301007945458,7.06247123460055e-22,1.96419043035841e-21,38.8504669264087
"1756","210052_s_at","TPX2","22974","TPX2 microtubule nucleation factor",-7.54411005014232,8.98051063770852,-12.8415546144524,1.03863298977559e-13,1.0921671418427e-13,21.2991604211306
"1757","210072_at","CCL19","6363","C-C motif chemokine ligand 19",-8.59121819046904,7.31646948227289,-20.0086929100304,7.02076244740589e-19,1.04821301634115e-18,32.6465890951823
"1758","210097_s_at","NOL7","51406","nucleolar protein 7",-7.7706350036378,8.7009066595991,-22.3467586467971,3.13937187730007e-20,5.82248336812651e-20,35.4841056181722
"1759","210103_s_at","FOXA2","3170","forkhead box A2",-8.61825252133927,8.98993566774742,-25.108765054058,1.13761136387509e-21,3.00232582074608e-21,38.4341441821168
"1760","210107_at","CLCA1","1179","chloride channel accessory 1",-12.1127023669169,9.80251696171832,-13.1584985543198,5.56756267606314e-14,5.88646841407153e-14,21.9072586269906
"1761","210108_at","CACNA1D","776","calcium voltage-gated channel subunit alpha1 D",-6.56614423924436,6.61275694795154,-15.2371582809648,1.19986136846011e-15,1.34081805534947e-15,25.6219064880551
"1762","210117_at","SPAG1","6674","sperm associated antigen 1",-6.70529320640206,7.04405923915877,-13.8954470284727,1.36053540910151e-14,1.4664651733138e-14,23.2771107519241
"1763","210125_s_at","BANF1","8815","barrier to autointegration factor 1",-10.2962969718204,10.9801852633549,-34.996211748311,7.56269954813655e-26,1.24380504667068e-24,46.3844371611762
"1764","210136_at","MBP","4155","myelin basic protein",-9.2984424679596,8.65829437011009,-24.5790307958005,2.09334091598374e-21,5.0999585410524e-21,37.8986789708727
"1765","210139_s_at","PMP22","5376","peripheral myelin protein 22",-9.87818487027767,9.86480040268303,-22.6266415609588,2.20677717543212e-20,4.22681656640827e-20,35.8016659878697
"1766","210150_s_at","LAMA5","3911","laminin subunit alpha 5",-8.93509589537856,9.13371015522707,-21.7878056235121,6.42305570230641e-20,1.12466943720227e-19,34.8363530395951
"1767","210154_at","ME2","4200","malic enzyme 2",-8.23413881509503,8.00934640865417,-19.4836383002694,1.47323321544813e-18,2.10142419554032e-18,31.9604512560807
"1768","210174_at","NR5A2","2494","nuclear receptor subfamily 5 group A member 2",-7.9516917923155,6.73997178036861,-19.3879836620974,1.68933288417382e-18,2.38227434007413e-18,31.8333752577751
"1769","210178_x_at","SRSF10","10772","serine and arginine rich splicing factor 10",-8.08448698334775,8.70694176749293,-19.8994346607781,8.18012673185219e-19,1.21255129041461e-18,32.5053789170659
"1770","210186_s_at","FKBP1A","2280","FKBP prolyl isomerase 1A",-9.1012101228036,9.50954570031485,-22.7701067987371,1.84477412562045e-20,3.61151803254358e-20,35.9627283660015
"1771","210198_s_at","PLP1","5354","proteolipid protein 1",-6.56981589263367,5.98950542646775,-23.4518016825459,7.9816201871465e-21,1.6814540896971e-20,36.7125448115873
"1772","210205_at","B3GALT4","8705","beta-1,3-galactosyltransferase 4",-9.91626186405983,9.1953651351064,-33.0354278060536,4.07473502263045e-25,4.46493049652899e-24,45.0680982285862
"1773","210206_s_at","DDX11","1663","DEAD/H-box helicase 11",-6.68811584731002,7.0435423446071,-19.1137191993066,2.50933242726591e-18,3.46921081451253e-18,31.4653926568127
"1774","210213_s_at","EIF6","3692","eukaryotic translation initiation factor 6",-10.8799559048547,10.8968017761551,-29.1105924476335,1.60889503901257e-23,8.19744209231062e-23,42.0771462250846
"1775","210235_s_at","PPFIA1","8500","PTPRF interacting protein alpha 1",-7.67346818174392,7.8117178991492,-19.798339294593,9.42883059987128e-19,1.38310329660363e-18,32.3739906329105
"1776","210250_x_at","ADSL","158","adenylosuccinate lyase",-8.76314731658441,9.07924133680291,-23.0578817065662,1.2917196194248e-20,2.62836124661174e-20,36.2823520839088
"1777","210264_at","GPR35","2859","G protein-coupled receptor 35",-9.76048407680947,9.50055714987848,-31.4122645563529,1.76780479638267e-24,1.38433400848047e-23,43.892660811087
"1778","210279_at","GPR18","2841","G protein-coupled receptor 18",-6.80296581535086,6.13349542767654,-17.2324633077262,4.34449791900859e-17,5.31660933182543e-17,28.7878193072379
"1779","210285_x_at","WTAP","9589","WT1 associated protein",-8.49537702336185,8.50267999899291,-24.3986370761063,2.58354157551413e-21,6.12036854520192e-21,37.7131972531058
"1780","210293_s_at","SEC23B","10483","SEC23 homolog B, coat complex II component",-5.73549371358694,6.88288178970591,-16.908677560419,7.28316370556733e-17,8.76750413469111e-17,28.2981918265834
"1781","210301_at","XDH","7498","xanthine dehydrogenase",-9.89247036881089,8.88858045473639,-22.1846428693294,3.85741522560428e-20,7.05297441898518e-20,35.2981138663712
"1782","210302_s_at","MAB21L2","10586","mab-21 like 2",-10.248850682326,8.91516443174708,-12.4306123643608,2.36947494629171e-13,2.47065965314411e-13,20.4931365703766
"1783","210314_x_at","TNFSF13","8741","TNF superfamily member 13",-9.63898893685844,9.49056451524767,-22.3552511291295,3.10579401836257e-20,5.76710613828882e-20,35.4938070924822
"1784","210317_s_at","YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",-8.1187182958231,8.80412890082856,-10.7718151108694,8.06677825962547e-12,8.23406167975595e-12,17.0269813949661
"1785","210337_s_at","ACLY","47","ATP citrate lyase",-8.79029599732661,9.55405271674124,-17.0580437593463,5.73293389528113e-17,6.95341385833857e-17,28.525169470572
"1786","210371_s_at","RBBP4","5928","RB binding protein 4, chromatin remodeling factor",-7.88534450863678,8.75392113294093,-22.2950944913524,3.3518731854344e-20,6.186999254781e-20,35.4249971980712
"1787","210377_at","ACSM3","6296","acyl-CoA synthetase medium chain family member 3",-8.19827396159232,8.12324459904766,-21.048082545497,1.69910031444887e-19,2.76728470331195e-19,33.9502875730903
"1788","210397_at","DEFB1","1672","defensin beta 1",-9.19141448580158,7.90158357631772,-23.5946399983653,6.71518318125574e-21,1.43513322157643e-20,36.8664839621987
"1789","210416_s_at","CHEK2","11200","checkpoint kinase 2",-7.77011037688688,8.23629096138004,-29.0350157287421,1.73464517789463e-23,8.71820858452392e-23,42.0143394831989
"1790","210445_at","FABP6","2172","fatty acid binding protein 6",-6.83048827725916,7.02592392902741,-15.4242738466368,8.66555634162259e-16,9.74325243487007e-16,25.934469878635
"1791","210448_s_at","P2RX5","5026","purinergic receptor P2X 5",-8.79598796971817,8.08045903485485,-26.3534532473562,2.83956647024399e-22,9.03591715193832e-22,39.6404662626617
"1792","210449_x_at","MAPK14","1432","mitogen-activated protein kinase 14",-7.64271221497641,8.24120521599558,-19.3266932899482,1.84474326131694e-18,2.59082828502891e-18,31.7516098305881
"1793","210452_x_at","CYP4F2","8529","cytochrome P450 family 4 subfamily F member 2",-9.05918470523004,8.68179983257482,-18.3731002300061,7.48712949222514e-18,9.76349392573177e-18,30.4440758870554
"1794","210473_s_at","ADGRA3","166647","adhesion G protein-coupled receptor A3",-10.2582661485519,9.58473481136122,-34.4472603354668,1.20071150693179e-25,1.82519920735073e-24,46.0267104252984
"1795","210511_s_at","INHBA","3624","inhibin subunit beta A",-7.01336509135656,8.20773029822866,-15.1083200823139,1.50395826645036e-15,1.67100486716681e-15,25.4047001170419
"1796","210517_s_at","AKAP12","9590","A-kinase anchoring protein 12",-9.32558862510452,8.31924852177267,-19.7557742465638,1.00118966337043e-18,1.46141174544723e-18,32.3184604024004
"1797","210538_s_at","BIRC3","330","baculoviral IAP repeat containing 3",-7.08958546784684,6.96417516157851,-19.150912359829,2.37755948774615e-18,3.2929039622603e-18,31.5156127202419
"1798","210541_s_at","TRIM27","5987","tripartite motif containing 27",-7.66908378412282,8.71512139450853,-18.6079890780894,5.2724905075606e-18,6.98120967717567e-18,30.7724405394682
"1799","210543_s_at","PRKDC","5591","protein kinase, DNA-activated, catalytic subunit",-7.64160853577767,8.7318455372576,-13.8398275784634,1.51027224518035e-14,1.62503616665658e-14,23.1758232046309
"1800","210547_x_at","ICA1","3382","islet cell autoantigen 1",-8.818151214465,9.3494667386284,-29.9353645593737,7.16018926855153e-24,4.23735628278212e-23,42.7489794599184
"1801","210548_at","CCL23","6368","C-C motif chemokine ligand 23",-6.66253681134363,6.00288252084676,-18.0688196191887,1.18594539706222e-17,1.51779474877835e-17,30.0123912633846
"1802","210608_s_at","FUT2","2524","fucosyltransferase 2",-9.48119450011745,9.10782073785133,-24.7482049039633,1.7206779009913e-21,4.2996149645238e-21,38.0711652520368
"1803","210609_s_at","TP53I3","9540","tumor protein p53 inducible protein 3",-11.3868494289074,10.0555838841407,-31.6451751792947,1.42592058228071e-24,1.15280274231202e-23,44.0664019649153
"1804","210621_s_at","RASA1","5921","RAS p21 protein activator 1",-7.68774162304424,8.12562822360074,-25.7712761483802,5.39323542904096e-22,1.55866011793626e-21,39.0850541193901
"1805","210625_s_at","AKAP1","8165","A-kinase anchoring protein 1",-9.96136627068888,9.77775224558694,-23.5092234521419,7.44522742098905e-21,1.57702528910431e-20,36.774559102118
"1806","210667_s_at","GATD3A","8209","glutamine amidotransferase like class 1 domain containing 3A",-8.0843114033879,7.8061565455551,-25.8810120952588,4.77416075371921e-22,1.40862725949413e-21,39.1909110272499
"1807","210675_s_at","PTPRR","5801","protein tyrosine phosphatase receptor type R",-9.53404823746627,8.4909521091494,-21.8220978749827,6.14419777542266e-20,1.07827715345703e-19,34.8766231987668
"1808","210706_s_at","RNF24","11237","ring finger protein 24",-7.45633731327513,7.92541354018107,-25.7302373296091,5.64554012787993e-22,1.62100184597738e-21,39.0453249566071
"1809","210707_x_at","DTX2P1-UPK3BP1-PMS2P11","441263","DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene",-9.74386235417497,9.75076949661878,-36.3923431555165,2.4061504915041e-26,5.9455537738267e-25,47.2585878020994
"1810","210734_x_at","MAX","4149","MYC associated factor X",-8.52814103671235,8.36974799863151,-25.1289033141431,1.11179925346837e-21,2.94926388794305e-21,38.4542335063989
"1811","210761_s_at","GRB7","2886","growth factor receptor bound protein 7",-8.13224330997592,8.61352015492124,-21.6484524916128,7.697553290276e-20,1.32611737517477e-19,34.671982948504
"1812","210764_s_at","CCN1","3491","cellular communication network factor 1",-8.9081413078529,9.21262452708571,-16.5707572701796,1.25970723174505e-16,1.48870126739383e-16,27.7775704844236
"1813","210774_s_at","NCOA4","8031","nuclear receptor coactivator 4",-11.8782620401175,11.306603944435,-41.7738919237069,4.18441574602821e-28,4.05496038388546e-26,50.2051855668742
"1814","210788_s_at","DHRS7","51635","dehydrogenase/reductase 7",-10.2625382684095,9.77559393719887,-31.2961962318653,1.96875946200484e-24,1.51116908209827e-23,43.8054229970884
"1815","210790_s_at","SAR1A","56681","secretion associated Ras related GTPase 1A",-7.2015816646586,7.2003940285679,-22.6756105613924,2.07562237928389e-20,4.0048277809285e-20,35.8567711642354
"1816","210793_s_at","NUP98","4928","nucleoporin 98",-7.27600087315978,8.0699482759997,-20.4787803079833,3.66721773854658e-19,5.68602110361648e-19,33.2449796672774
"1817","210821_x_at","CENPA","1058","centromere protein A",-7.7074987674532,8.37090857526674,-28.5899915044193,2.71197256045059e-23,1.2589561242451e-22,41.6401584055179
"1818","210904_s_at","IL13RA1","3597","interleukin 13 receptor subunit alpha 1",-7.4204736753025,8.04930623950211,-17.7118431325911,2.0513025602961e-17,2.57429754734043e-17,29.4966529144537
"1819","210910_s_at","POMZP3","22932","POM121 and ZP3 fusion",-7.30694960720804,7.6574034022907,-23.136926147924,1.172083751446e-20,2.40068144863543e-20,36.3693481415103
"1820","210930_s_at","ERBB2","2064","erb-b2 receptor tyrosine kinase 2",-6.99219367338439,6.75432001751905,-16.8705720815937,7.74386214494693e-17,9.30403584327022e-17,28.2399802302445
"1821","210935_s_at","WDR1","9948","WD repeat domain 1",-7.99313761121843,8.05829560702954,-15.1582469209584,1.37765899211386e-15,1.53507744683618e-15,25.4890650702285
"1822","210946_at","PLPP1","8611","phospholipid phosphatase 1",-10.1618967975547,8.55485078466118,-23.3646195392235,8.87340740276022e-21,1.85171173324088e-20,36.6180542521785
"1823","210962_s_at","AKAP9","10142","A-kinase anchoring protein 9",-9.91929745023577,9.05702264266231,-27.8647422894179,5.69739769497468e-23,2.3683150472006e-22,41.0140151573604
"1824","210964_s_at","GYG2","8908","glycogenin 2",-6.69425905499249,7.16477080389874,-16.3242408933856,1.88951475843377e-16,2.20112143722882e-16,27.3914258656287
"1825","210976_s_at","PFKM","5213","phosphofructokinase, muscle",-9.61483326475721,9.89240401404422,-26.8649099812579,1.6335416346399e-22,5.69169956069474e-22,40.1160889465604
"1826","210978_s_at","TAGLN2","8407","transgelin 2",-9.84680988408955,10.5607619688806,-26.8572245265081,1.64705127182911e-22,5.72816692868928e-22,40.109025297151
"1827","210983_s_at","MCM7","4176","minichromosome maintenance complex component 7",-8.18141395257346,9.14428703421391,-17.8474736916167,1.66398451096398e-17,2.09842048332627e-17,29.6938017971053
"1828","211003_x_at","TGM2","7052","transglutaminase 2",-8.15219357831201,8.13388646500122,-23.9002135531118,4.65484545443876e-21,1.02957744323927e-20,37.1922076634185
"1829","211026_s_at","MGLL","11343","monoglyceride lipase",-12.6911014718902,11.0017403005898,-31.3750185414307,1.82987390312433e-24,1.42573843557501e-23,43.8647142141533
"1830","211038_s_at","CROCCP2","84809","CROCC pseudogene 2",-9.5235421829352,9.21228952964503,-29.4778407086121,1.11900571362414e-23,6.11999421154932e-23,42.379340817096
"1831","211048_s_at","PDIA4","9601","protein disulfide isomerase family A member 4",-8.50438373647107,9.48046411812527,-20.4306924665169,3.91677872071491e-19,6.05178416190181e-19,33.1844415025111
"1832","211052_s_at","TBCD","6904","tubulin folding cofactor D",-8.81594362462892,9.1619171904822,-29.7846459018192,8.28883846751608e-24,4.75994223847544e-23,42.6280393004023
"1833","211063_s_at","NCK1","4690","NCK adaptor protein 1",-8.21008171315304,7.87634241579022,-22.6591383001371,2.11881854542767e-20,4.06839399961066e-20,35.8382498545983
"1834","211074_at","FOLR1","2348","folate receptor alpha",-8.66917457893857,8.94438273158453,-16.3099716458177,1.93467476161842e-16,2.25203695036739e-16,27.3689079657573
"1835","211075_s_at","CD47","961","CD47 molecule",-10.1519789443016,10.6828070504968,-28.8897411657862,2.00566268130339e-23,9.81003150587037e-23,41.8930125620535
"1836","211089_s_at","NEK3","4752","NIMA related kinase 3",-7.86974772773114,7.8453092139365,-19.8382294955495,8.91416569160077e-19,1.31257491973666e-18,32.4259177635069
"1837","211090_s_at","PRPF4B","8899","pre-mRNA processing factor 4B",-6.94591547177441,7.84017961935252,-11.2582480848047,2.77072598091902e-12,2.84315726897084e-12,18.0798571348891
"1838","211094_s_at","NF1","4763","neurofibromin 1",-5.45099445162777,6.17049142203846,-17.0874820794496,5.46989459100012e-17,6.64660780826465e-17,28.5696796554324
"1839","211098_x_at","TMCO1","54499","transmembrane and coiled-coil domains 1",-9.75453390884702,9.51766861348405,-28.4506535853441,3.12341336794485e-23,1.42550975627681e-22,41.5214519936592
"1840","211116_at","SLC9A2","6549","solute carrier family 9 member A2",-7.65695272230278,7.1216888645641,-23.1027932525652,1.22227706400961e-20,2.49853736024641e-20,36.3318233739757
"1841","211122_s_at","CXCL11","6373","C-X-C motif chemokine ligand 11",-4.70674579174349,5.52855442406197,-5.98765799857811,1.45423485189295e-06,1.45611310162094e-06,5.02466196997724
"1842","211139_s_at","NAB1","4664","NGFI-A binding protein 1",-7.31991366905172,7.69153048917022,-18.892261966999,3.46623057017939e-18,4.68969502536051e-18,31.1642801750817
"1843","211161_s_at","COL3A1","1281","collagen type III alpha 1 chain",-8.85276914047507,9.82214384699,-18.2909484040857,8.47167797913581e-18,1.10057282837453e-17,30.328234517419
"1844","211165_x_at","EPHB2","2048","EPH receptor B2",-7.88143651059784,9.06180410174662,-20.1737528999017,5.58085722635119e-19,8.43383930746348e-19,32.8583837389719
"1845","211237_s_at","FGFR4","2264","fibroblast growth factor receptor 4",-8.11078491162825,8.383016150786,-20.3304304969889,4.4950263060914e-19,6.88349460503181e-19,33.0577304106661
"1846","211272_s_at","DGKA","1606","diacylglycerol kinase alpha",-8.45798173559702,7.71052515623955,-17.4275925872102,3.19437247948226e-17,3.95123616229536e-17,29.078632548093
"1847","211297_s_at","CDK7","1022","cyclin dependent kinase 7",-8.06823426956595,8.40295836201587,-29.4389497941921,1.16263858002968e-23,6.27876569324841e-23,42.3475727210017
"1848","211300_s_at","TP53","7157","tumor protein p53",-5.90047016753287,7.37034959299832,-15.8319768245129,4.30973575077388e-16,4.92065190101244e-16,26.6038668132314
"1849","211318_s_at","RAE1","8480","ribonucleic acid export 1",-8.61372208317715,9.04812879396351,-23.0067437196723,1.37576754495848e-20,2.78476185177301e-20,36.2258879093313
"1850","211352_s_at","NCOA3","8202","nuclear receptor coactivator 3",-7.15737104459015,7.46399785195053,-21.8697151675437,5.7775378569414e-20,1.01912086998722e-19,34.9324250703464
"1851","211368_s_at","CASP1","834","caspase 1",-8.1199291296253,8.075673671447,-13.7717844957929,1.71677310580101e-14,1.84402958125699e-14,23.0514522412958
"1852","211385_x_at","SULT1A2","6799","sulfotransferase family 1A member 2",-12.0888879211413,10.6114287178129,-34.4012490178956,1.24854462639538e-25,1.87040429297201e-24,45.9963547446503
"1853","211429_s_at","SERPINA1","5265","serpin family A member 1",-9.82225823227642,10.336474415408,-16.8561104615202,7.92647018205487e-17,9.51606040826642e-17,28.2178552590472
"1854","211450_s_at","MSH6","2956","mutS homolog 6",-5.89769256882169,6.98151911293539,-13.0749822189402,6.55492406787647e-14,6.91859071970216e-14,21.7481500827902
"1855","211456_x_at","MT1HL1","645745","metallothionein 1H like 1",-13.1817225358879,11.7184917824167,-23.2692813502606,9.96713076249709e-21,2.06328921859169e-20,36.5142580385922
"1856","211467_s_at","NFIB","4781","nuclear factor I B",-7.24118851756223,7.75019012598419,-19.0126171858362,2.90694180237175e-18,3.97636812049175e-18,31.32837107917
"1857","211470_s_at","SULT1C2","6819","sulfotransferase family 1C member 2",-6.30429134207178,6.2692809846117,-14.6621369820208,3.32709106870092e-15,3.64311772741581e-15,24.6396862175565
"1858","211478_s_at","DPP4","1803","dipeptidyl peptidase 4",-6.85875276029359,7.26611653270694,-17.6034798593461,2.42692536819935e-17,3.03341215912381e-17,29.3380713252284
"1859","211505_s_at","STAU1","6780","staufen double-stranded RNA binding protein 1",-8.09288997703721,8.38398319165936,-19.9826120239827,7.28115383286249e-19,1.08395861909297e-18,32.6129549530979
"1860","211518_s_at","BMP4","652","bone morphogenetic protein 4",-8.80142546141022,9.46748355617796,-25.2020373874408,1.02303257102615e-21,2.73014113834086e-21,38.5270277383005
"1861","211527_x_at","VEGFA","7422","vascular endothelial growth factor A",-7.85920413317698,9.06881264150651,-17.3007244988529,3.90011862304376e-17,4.79413541819442e-17,28.8899138885772
"1862","211538_s_at","HSPA2","3306","heat shock protein family A (Hsp70) member 2",-9.15351751696688,8.53293692307632,-19.7320984149953,1.03521790512994e-18,1.50784909525971e-18,32.2875187238813
"1863","211547_s_at","PAFAH1B1","5048","platelet activating factor acetylhydrolase 1b regulatory subunit 1",-6.73310576441032,7.14628686688546,-15.1259986498046,1.45792745966322e-15,1.62044195427084e-15,25.43460101882
"1864","211548_s_at","HPGD","3248","15-hydroxyprostaglandin dehydrogenase",-11.3362416289428,8.13132677404913,-20.2078136861449,5.32376537596922e-19,8.06891321157408e-19,32.9018600473874
"1865","211554_s_at","APAF1","317","apoptotic peptidase activating factor 1",-7.36757315077321,7.64641749583245,-25.9598599383997,4.37498457555648e-22,1.30550743353896e-21,39.2666344707542
"1866","211559_s_at","CCNG2","901","cyclin G2",-9.37119137955829,8.76107095760897,-17.491837754473,2.88857656296076e-17,3.58155774559828e-17,29.1736904553335
"1867","211564_s_at","PDLIM4","8572","PDZ and LIM domain 4",-7.04566027220741,6.82596887388411,-16.894155987773,7.45530740475032e-17,8.97124884056296e-17,28.2760227844223
"1868","211596_s_at","LRIG1","26018","leucine rich repeats and immunoglobulin like domains 1",-9.24255455863804,9.50084841179481,-24.4539326880072,2.42181717078608e-21,5.7680786559455e-21,37.7702242912795
"1869","211597_s_at","HOPX","84525","HOP homeobox",-7.5829135126762,7.91885793725921,-18.1724907556456,1.01319521707827e-17,1.30478337548161e-17,30.1602793063545
"1870","211603_s_at","ETV4","2118","ETS variant transcription factor 4",-8.92166947563257,9.43681000587244,-30.0680932020547,6.29783093493215e-24,3.87459691800546e-23,42.8548188118793
"1871","211622_s_at","ARF3","377","ADP ribosylation factor 3",-9.36691263122659,9.55858032398053,-29.4375562838834,1.1642342062618e-23,6.27876569324841e-23,42.3464334092854
"1872","211623_s_at","FBL","2091","fibrillarin",-10.2094392473452,11.1730587721296,-24.8746324670338,1.48736406125774e-21,3.76823198852961e-21,38.1991554451989
"1873","211657_at","CEACAM6","4680","CEA cell adhesion molecule 6",-12.1302865689998,12.2355029945696,-28.635118436968,2.59106100497382e-23,1.21464118853127e-22,41.6784437792791
"1874","211668_s_at","PLAU","5328","plasminogen activator, urokinase",-7.31636652301098,8.12415961677138,-16.5179191369875,1.37350907409585e-16,1.61764209600122e-16,27.6952598776517
"1875","211681_s_at","PDLIM5","10611","PDZ and LIM domain 5",-6.88464494700814,7.19868336136596,-14.9941790582624,1.83947228476212e-15,2.03503516055916e-15,25.2108996621384
"1876","211686_s_at","MAK16","84549","MAK16 homolog",-7.93277591681015,8.61138743413087,-23.3852200696003,8.6538064441725e-21,1.81075936460047e-20,36.6404183366318
"1877","211689_s_at","TMPRSS2","7113","transmembrane serine protease 2",-11.0638670486041,10.0252268138015,-22.7848685469959,1.81117886892402e-20,3.55023114572276e-20,35.9792354352458
"1878","211714_x_at","TUBB","203068","tubulin beta class I",-11.442781240609,12.4013663454746,-34.2262150301414,1.44924237882945e-25,2.10004701717296e-24,45.8803438190251
"1879","211715_s_at","BDH1","622","3-hydroxybutyrate dehydrogenase 1",-10.8578126855427,9.97641948201685,-33.9717793833162,1.80222527206443e-25,2.45064729620596e-24,45.7101869291771
"1880","211725_s_at","BID","637","BH3 interacting domain death agonist",-7.92837196160153,8.69980611890448,-24.24377216908,3.09849008723443e-21,7.17031367453569e-21,37.5526687618095
"1881","211727_s_at","COX11","1353","cytochrome c oxidase copper chaperone COX11",-7.65392988233227,8.12969268687527,-15.9695939833872,3.41550394917836e-16,3.92276953570448e-16,26.8262821063461
"1882","211733_x_at","SCP2","6342","sterol carrier protein 2",-9.79814741604583,9.4681726116371,-25.8502829240326,4.93974361197302e-22,1.45195686641975e-21,39.1613232855771
"1883","211737_x_at","PTN","5764","pleiotrophin",-6.3362307558638,5.95192219962797,-18.7841421759488,4.06315488862162e-18,5.44034685216565e-18,31.0159589719994
"1884","211742_s_at","EVI2B","2124","ecotropic viral integration site 2B",-6.86609485100405,6.49050244116162,-22.2809663675711,3.41252891249547e-20,6.2952124673697e-20,35.4088065926412
"1885","211747_s_at","LSM5","23658","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",-7.89354133888581,9.10961411766928,-15.4246459711283,8.65997648005386e-16,9.7405103607715e-16,25.9350881015204
"1886","211761_s_at","CACYBP","27101","calcyclin binding protein",-9.56648431352348,10.1689407347668,-29.011722405966,1.77541465177617e-23,8.87993683089987e-23,41.9949390747534
"1887","211762_s_at","KPNA2","3838","karyopherin subunit alpha 2",-8.44503735297523,9.69586100197626,-20.3353737201099,4.46455061063892e-19,6.84020328240676e-19,33.0639932496677
"1888","211766_s_at","PNLIPRP2","5408","pancreatic lipase related protein 2 (gene/pseudogene)",-7.0366365669054,6.45987917490272,-14.2573533467078,6.94876483460264e-15,7.53694290035074e-15,23.9280291068327
"1889","211769_x_at","SERINC3","10955","serine incorporator 3",-10.1432215501891,10.2228179904242,-24.7089657863222,1.80052946914656e-21,4.45961811806988e-21,38.0312828519923
"1890","211789_s_at","MLXIP","22877","MLX interacting protein",-6.94219140149133,6.67572209059038,-10.3730733658229,1.98022705302441e-11,2.01333904637007e-11,16.1405516865833
"1891","211798_x_at","IGLJ3","28831","immunoglobulin lambda joining 3",-9.1637013153224,8.70563070010797,-18.7861550245737,4.05112484944144e-18,5.42658235771831e-18,31.0187281734182
"1892","211823_s_at","PXN","5829","paxillin",-7.82093721751917,7.92966590951628,-16.1887382639627,2.36619639891715e-16,2.74199365958224e-16,27.1768507344381
"1893","211833_s_at","BAX","581","BCL2 associated X, apoptosis regulator",-7.8770036936965,8.15380723905923,-16.76740133533,9.14799656362212e-17,1.09065503051873e-16,28.0817423735967
"1894","211862_x_at","CFLAR","8837","CASP8 and FADD like apoptosis regulator",-9.5775781077551,9.07487521829272,-24.6721114933345,1.87901166953645e-21,4.63549338681984e-21,37.9937557817032
"1895","211865_s_at","FZR1","51343","fizzy and cell division cycle 20 related 1",-6.78816027172245,6.74153571585829,-24.6530332831738,1.9210175103223e-21,4.72783753929322e-21,37.974303143182
